Time,íºãﬂçÇílçXêVîªíf_15
2019/10/7 15:44,106.856
2019/10/7 15:45,0
2019/10/7 15:46,0
2019/10/7 15:47,0
2019/10/7 15:48,0
2019/10/7 15:49,0
2019/10/7 15:50,0
2019/10/7 15:51,0
2019/10/7 15:52,0
2019/10/7 15:53,0
2019/10/7 15:54,0
2019/10/7 15:55,0
2019/10/7 15:56,0
2019/10/7 15:57,0
2019/10/7 15:58,0
2019/10/7 15:59,0
2019/10/7 16:00,0
2019/10/7 16:01,0
2019/10/7 16:02,0
2019/10/7 16:03,0
2019/10/7 16:04,0
2019/10/7 16:05,0
2019/10/7 16:06,0
2019/10/7 16:07,0
2019/10/7 16:08,0
2019/10/7 16:09,0
2019/10/7 16:10,0
2019/10/7 16:11,0
2019/10/7 16:12,0
2019/10/7 16:13,0
2019/10/7 16:14,0
2019/10/7 16:15,0
2019/10/7 16:16,0
2019/10/7 16:17,0
2019/10/7 16:18,0
2019/10/7 16:19,0
2019/10/7 16:20,0
2019/10/7 16:21,0
2019/10/7 16:22,0
2019/10/7 16:23,0
2019/10/7 16:24,0
2019/10/7 16:25,0
2019/10/7 16:26,0
2019/10/7 16:27,0
2019/10/7 16:28,0
2019/10/7 16:29,0
2019/10/7 16:30,0
2019/10/7 16:31,0
2019/10/7 16:32,0
2019/10/7 16:33,0
2019/10/7 16:34,0
2019/10/7 16:35,0
2019/10/7 16:36,0
2019/10/7 16:37,0
2019/10/7 16:38,0
2019/10/7 16:39,0
2019/10/7 16:40,0
2019/10/7 16:41,0
2019/10/7 16:42,0
2019/10/7 16:43,0
2019/10/7 16:44,0
2019/10/7 16:45,0
2019/10/7 16:46,0
2019/10/7 16:47,0
2019/10/7 16:48,0
2019/10/7 16:49,0
2019/10/7 16:50,0
2019/10/7 16:51,0
2019/10/7 16:52,0
2019/10/7 16:53,0
2019/10/7 16:54,0
2019/10/7 16:55,0
2019/10/7 16:56,0
2019/10/7 16:57,0
2019/10/7 16:58,0
2019/10/7 16:59,0
2019/10/7 17:00,106.948
2019/10/7 17:01,106.948
2019/10/7 17:02,106.948
2019/10/7 17:03,106.948
2019/10/7 17:04,106.948
2019/10/7 17:05,106.948
2019/10/7 17:06,106.948
2019/10/7 17:07,106.948
2019/10/7 17:08,106.948
2019/10/7 17:09,106.948
2019/10/7 17:10,106.948
2019/10/7 17:11,106.948
2019/10/7 17:12,106.948
2019/10/7 17:13,106.948
2019/10/7 17:14,106.948
2019/10/7 17:15,0
2019/10/7 17:16,0
2019/10/7 17:17,0
2019/10/7 17:18,0
2019/10/7 17:19,0
2019/10/7 17:20,0
2019/10/7 17:21,0
2019/10/7 17:22,0
2019/10/7 17:23,0
2019/10/7 17:24,0
2019/10/7 17:25,0
2019/10/7 17:26,0
2019/10/7 17:27,0
2019/10/7 17:28,0
2019/10/7 17:29,0
2019/10/7 17:30,0
2019/10/7 17:31,0
2019/10/7 17:32,0
2019/10/7 17:33,0
2019/10/7 17:34,0
2019/10/7 17:35,0
2019/10/7 17:36,0
2019/10/7 17:37,0
2019/10/7 17:38,0
2019/10/7 17:39,0
2019/10/7 17:40,0
2019/10/7 17:41,0
2019/10/7 17:42,0
2019/10/7 17:43,0
2019/10/7 17:44,0
2019/10/7 17:45,107.012
2019/10/7 17:46,107.012
2019/10/7 17:47,107.012
2019/10/7 17:48,107.012
2019/10/7 17:49,107.012
2019/10/7 17:50,107.012
2019/10/7 17:51,107.012
2019/10/7 17:52,107.012
2019/10/7 17:53,107.012
2019/10/7 17:54,107.012
2019/10/7 17:55,107.012
2019/10/7 17:56,107.012
2019/10/7 17:57,107.012
2019/10/7 17:58,107.012
2019/10/7 17:59,107.012
2019/10/7 18:00,107.012
2019/10/7 18:01,107.012
2019/10/7 18:02,107.012
2019/10/7 18:03,107.012
2019/10/7 18:04,107.012
2019/10/7 18:05,107.012
2019/10/7 18:06,107.012
2019/10/7 18:07,107.012
2019/10/7 18:08,107.012
2019/10/7 18:09,107.012
2019/10/7 18:10,107.012
2019/10/7 18:11,107.012
2019/10/7 18:12,107.012
2019/10/7 18:13,107.012
2019/10/7 18:14,107.012
2019/10/7 18:15,107.012
2019/10/7 18:16,107.012
2019/10/7 18:17,107.012
2019/10/7 18:18,107.012
2019/10/7 18:19,107.012
2019/10/7 18:20,107.012
2019/10/7 18:21,107.012
2019/10/7 18:22,107.012
2019/10/7 18:23,107.012
2019/10/7 18:24,107.012
2019/10/7 18:25,107.012
2019/10/7 18:26,107.012
2019/10/7 18:27,107.012
2019/10/7 18:28,107.012
2019/10/7 18:29,107.012
2019/10/7 18:30,107.012
2019/10/7 18:31,107.012
2019/10/7 18:32,107.012
2019/10/7 18:33,107.012
2019/10/7 18:34,107.012
2019/10/7 18:35,107.012
2019/10/7 18:36,107.012
2019/10/7 18:37,107.012
2019/10/7 18:38,107.012
2019/10/7 18:39,107.012
2019/10/7 18:40,107.012
2019/10/7 18:41,107.012
2019/10/7 18:42,107.012
2019/10/7 18:43,107.012
2019/10/7 18:44,107.012
2019/10/7 18:45,107.012
2019/10/7 18:46,107.012
2019/10/7 18:47,107.012
2019/10/7 18:48,107.012
2019/10/7 18:49,107.012
2019/10/7 18:50,107.012
2019/10/7 18:51,107.012
2019/10/7 18:52,107.012
2019/10/7 18:53,107.012
2019/10/7 18:54,107.012
2019/10/7 18:55,107.012
2019/10/7 18:56,107.012
2019/10/7 18:57,107.012
2019/10/7 18:58,107.012
2019/10/7 18:59,107.012
2019/10/7 19:00,0
2019/10/7 19:01,0
2019/10/7 19:02,0
2019/10/7 19:03,0
2019/10/7 19:04,0
2019/10/7 19:05,0
2019/10/7 19:06,0
2019/10/7 19:07,0
2019/10/7 19:08,0
2019/10/7 19:09,0
2019/10/7 19:10,0
2019/10/7 19:11,0
2019/10/7 19:12,0
2019/10/7 19:13,0
2019/10/7 19:14,0
2019/10/7 19:15,0
2019/10/7 19:16,0
2019/10/7 19:17,0
2019/10/7 19:18,0
2019/10/7 19:19,0
2019/10/7 19:20,0
2019/10/7 19:21,0
2019/10/7 19:22,0
2019/10/7 19:23,0
2019/10/7 19:24,0
2019/10/7 19:25,0
2019/10/7 19:26,0
2019/10/7 19:27,0
2019/10/7 19:28,0
2019/10/7 19:29,0
2019/10/7 19:30,0
2019/10/7 19:31,0
2019/10/7 19:32,0
2019/10/7 19:33,0
2019/10/7 19:34,0
2019/10/7 19:35,0
2019/10/7 19:36,0
2019/10/7 19:37,0
2019/10/7 19:38,0
2019/10/7 19:39,0
2019/10/7 19:40,0
2019/10/7 19:41,0
2019/10/7 19:42,0
2019/10/7 19:43,0
2019/10/7 19:44,0
2019/10/7 19:45,0
2019/10/7 19:46,0
2019/10/7 19:47,0
2019/10/7 19:48,0
2019/10/7 19:49,0
2019/10/7 19:50,0
2019/10/7 19:51,0
2019/10/7 19:52,0
2019/10/7 19:53,0
2019/10/7 19:54,0
2019/10/7 19:55,0
2019/10/7 19:56,0
2019/10/7 19:57,0
2019/10/7 19:58,0
2019/10/7 19:59,0
2019/10/7 20:00,107.138
2019/10/7 20:01,107.138
2019/10/7 20:02,107.138
2019/10/7 20:03,107.138
2019/10/7 20:04,107.138
2019/10/7 20:05,107.138
2019/10/7 20:06,107.138
2019/10/7 20:07,107.138
2019/10/7 20:08,107.138
2019/10/7 20:09,107.138
2019/10/7 20:10,107.138
2019/10/7 20:11,107.138
2019/10/7 20:12,107.138
2019/10/7 20:13,107.138
2019/10/7 20:14,107.138
2019/10/7 20:15,107.138
2019/10/7 20:16,107.138
2019/10/7 20:17,107.138
2019/10/7 20:18,107.138
2019/10/7 20:19,107.138
2019/10/7 20:20,107.138
2019/10/7 20:21,107.138
2019/10/7 20:22,107.138
2019/10/7 20:23,107.138
2019/10/7 20:24,107.138
2019/10/7 20:25,107.138
2019/10/7 20:26,107.138
2019/10/7 20:27,107.138
2019/10/7 20:28,107.138
2019/10/7 20:29,107.138
2019/10/7 20:30,107.138
2019/10/7 20:31,107.138
2019/10/7 20:32,107.138
2019/10/7 20:33,107.138
2019/10/7 20:34,107.138
2019/10/7 20:35,107.138
2019/10/7 20:36,107.138
2019/10/7 20:37,107.138
2019/10/7 20:38,107.138
2019/10/7 20:39,107.138
2019/10/7 20:40,107.138
2019/10/7 20:41,107.138
2019/10/7 20:42,107.138
2019/10/7 20:43,107.138
2019/10/7 20:44,107.138
2019/10/7 20:45,0
2019/10/7 20:46,0
2019/10/7 20:47,0
2019/10/7 20:48,0
2019/10/7 20:49,0
2019/10/7 20:50,0
2019/10/7 20:51,0
2019/10/7 20:52,0
2019/10/7 20:53,0
2019/10/7 20:54,0
2019/10/7 20:55,0
2019/10/7 20:56,0
2019/10/7 20:57,0
2019/10/7 20:58,0
2019/10/7 20:59,0
2019/10/7 21:00,0
2019/10/7 21:01,0
2019/10/7 21:02,0
2019/10/7 21:03,0
2019/10/7 21:04,0
2019/10/7 21:05,0
2019/10/7 21:06,0
2019/10/7 21:07,0
2019/10/7 21:08,0
2019/10/7 21:09,0
2019/10/7 21:10,0
2019/10/7 21:11,0
2019/10/7 21:12,0
2019/10/7 21:13,0
2019/10/7 21:14,0
2019/10/7 21:15,107.367
2019/10/7 21:16,107.367
2019/10/7 21:17,107.367
2019/10/7 21:18,107.367
2019/10/7 21:19,107.367
2019/10/7 21:20,107.367
2019/10/7 21:21,107.367
2019/10/7 21:22,107.367
2019/10/7 21:23,107.367
2019/10/7 21:24,107.367
2019/10/7 21:25,107.367
2019/10/7 21:26,107.367
2019/10/7 21:27,107.367
2019/10/7 21:28,107.367
2019/10/7 21:29,107.367
2019/10/7 21:30,107.367
2019/10/7 21:31,107.367
2019/10/7 21:32,107.367
2019/10/7 21:33,107.367
2019/10/7 21:34,107.367
2019/10/7 21:35,107.367
2019/10/7 21:36,107.367
2019/10/7 21:37,107.367
2019/10/7 21:38,107.367
2019/10/7 21:39,107.367
2019/10/7 21:40,107.367
2019/10/7 21:41,107.367
2019/10/7 21:42,107.367
2019/10/7 21:43,107.367
2019/10/7 21:44,107.367
2019/10/7 21:45,107.367
2019/10/7 21:46,107.367
2019/10/7 21:47,107.367
2019/10/7 21:48,107.367
2019/10/7 21:49,107.367
2019/10/7 21:50,107.367
2019/10/7 21:51,107.367
2019/10/7 21:52,107.367
2019/10/7 21:53,107.367
2019/10/7 21:54,107.367
2019/10/7 21:55,107.367
2019/10/7 21:56,107.367
2019/10/7 21:57,107.367
2019/10/7 21:58,107.367
2019/10/7 21:59,107.367
2019/10/7 22:00,107.317
2019/10/7 22:01,107.317
2019/10/7 22:02,107.317
2019/10/7 22:03,107.317
2019/10/7 22:04,107.317
2019/10/7 22:05,107.317
2019/10/7 22:06,107.317
2019/10/7 22:07,107.317
2019/10/7 22:08,107.317
2019/10/7 22:09,107.317
2019/10/7 22:10,107.317
2019/10/7 22:11,107.317
2019/10/7 22:12,107.317
2019/10/7 22:13,107.317
2019/10/7 22:14,107.317
2019/10/7 22:15,107.317
2019/10/7 22:16,107.317
2019/10/7 22:17,107.317
2019/10/7 22:18,107.317
2019/10/7 22:19,107.317
2019/10/7 22:20,107.317
2019/10/7 22:21,107.317
2019/10/7 22:22,107.317
2019/10/7 22:23,107.317
2019/10/7 22:24,107.317
2019/10/7 22:25,107.317
2019/10/7 22:26,107.317
2019/10/7 22:27,107.317
2019/10/7 22:28,107.317
2019/10/7 22:29,107.317
2019/10/7 22:30,107.317
2019/10/7 22:31,107.317
2019/10/7 22:32,107.317
2019/10/7 22:33,107.317
2019/10/7 22:34,107.317
2019/10/7 22:35,107.317
2019/10/7 22:36,107.317
2019/10/7 22:37,107.317
2019/10/7 22:38,107.317
2019/10/7 22:39,107.317
2019/10/7 22:40,107.317
2019/10/7 22:41,107.317
2019/10/7 22:42,107.317
2019/10/7 22:43,107.317
2019/10/7 22:44,107.317
2019/10/7 22:45,107.317
2019/10/7 22:46,107.317
2019/10/7 22:47,107.317
2019/10/7 22:48,107.317
2019/10/7 22:49,107.317
2019/10/7 22:50,107.317
2019/10/7 22:51,107.317
2019/10/7 22:52,107.317
2019/10/7 22:53,107.317
2019/10/7 22:54,107.317
2019/10/7 22:55,107.317
2019/10/7 22:56,107.317
2019/10/7 22:57,107.317
2019/10/7 22:58,107.317
2019/10/7 22:59,107.317
2019/10/7 23:00,107.3
2019/10/7 23:01,107.3
2019/10/7 23:02,107.3
2019/10/7 23:03,107.3
2019/10/7 23:04,107.3
2019/10/7 23:05,107.3
2019/10/7 23:06,107.3
2019/10/7 23:07,107.3
2019/10/7 23:08,107.3
2019/10/7 23:09,107.3
2019/10/7 23:10,107.3
2019/10/7 23:11,107.3
2019/10/7 23:12,107.3
2019/10/7 23:13,107.3
2019/10/7 23:14,107.3
2019/10/7 23:15,107.3
2019/10/7 23:16,107.3
2019/10/7 23:17,107.3
2019/10/7 23:18,107.3
2019/10/7 23:19,107.3
2019/10/7 23:20,107.3
2019/10/7 23:21,107.3
2019/10/7 23:22,107.3
2019/10/7 23:23,107.3
2019/10/7 23:24,107.3
2019/10/7 23:25,107.3
2019/10/7 23:26,107.3
2019/10/7 23:27,107.3
2019/10/7 23:28,107.3
2019/10/7 23:29,107.3
2019/10/7 23:30,107.3
2019/10/7 23:31,107.3
2019/10/7 23:32,107.3
2019/10/7 23:33,107.3
2019/10/7 23:34,107.3
2019/10/7 23:35,107.3
2019/10/7 23:36,107.3
2019/10/7 23:37,107.3
2019/10/7 23:38,107.3
2019/10/7 23:39,107.3
2019/10/7 23:40,107.3
2019/10/7 23:41,107.3
2019/10/7 23:42,107.3
2019/10/7 23:43,107.3
2019/10/7 23:44,107.3
2019/10/7 23:45,107.3
2019/10/7 23:46,107.3
2019/10/7 23:47,107.3
2019/10/7 23:48,107.3
2019/10/7 23:49,107.3
2019/10/7 23:50,107.3
2019/10/7 23:51,107.3
2019/10/7 23:52,107.3
2019/10/7 23:53,107.3
2019/10/7 23:54,107.3
2019/10/7 23:55,107.3
2019/10/7 23:56,107.3
2019/10/7 23:57,107.3
2019/10/7 23:58,107.3
2019/10/7 23:59,107.3
